I've been having fun hanging out with you.,eng,spa
Tal vez Tom fuera quien le robó el collar a María.,spa,spa
Tom le dijo a Mary que nunca había conocido a John.,spa,spa
I need a good reason not to kill you.,eng,spa
We organized our CDs by artist.,eng,spa
I'm dying to have a cup of coffee.,eng,spa
At least four were killed in the explosion of a car bomb outside a police station in the capital, Nairobi.,eng,spa
Ella hoy se encuentra mucho mejor.,spa,spa
La entrada de la iglesia estaba jalonada de pordioseros y limosneros.,spa,spa
I'll help Mary do what she needs to do.,eng,spa
Ayer oí una bella canción.,spa,spa
En vez de minimizar tu sufrimiento, sólo vas a agravarlo.,spa,spa
Comí mi almuerzo deprisa y entonces volví al trabajo.,spa,spa
I didn't need to see that.,eng,spa
A medida que Gran Bretaña conozca la realidad de América Latina, estaremos más cerca de una solución.,spa,spa
Children go back to school in autumn.,eng,spa
Tom is going to give me a haircut this weekend.,eng,spa
Horse riding is an expensive hobby.,eng,spa
Él ya está casado.,spa,spa
A veces nuestro destino semeja un árbol frutal en invierno. ¿Quién pensaría que esas ramas reverdecerán y florecerán? Mas esperamos que así sea, y sabemos que así será.,spa,spa
Vivo en Japón.,spa,spa
¿Estás diciendo que mi vida corre peligro?,spa,eng
The Federal Reserve cut its benchmark discount rate to an 18-year low.,eng,spa
Él estaba ocupado.,spa,spa
I am busy today.,eng,spa
¿Qué estaba comiendo Tomás?,spa,eng
Everyone is talking about us.,eng,spa
I have stopped drinking carbonated drinks.,eng,spa
Sami empezó a leer a los tres años.,spa,spa
Podría matarla.,spa,spa
You're the only one who knows how to do that, aren't you?,eng,eng
Los detalles del acuerdo quedan establecidos en el contrato.,spa,spa
¿Cuánto deberían obtener?,spa,eng
There are some things that people like to avoid discussing.,eng,spa
I can't believe I finally managed to do it.,eng,spa
¿Puedes quedarte un rato?,spa,eng
In my country people cannot stand those who are more intelligent than they are.,eng,spa
Tom and Mary are waiting for dinner.,eng,spa
¿Tenéis todo?,spa,eng
She looked like she was frantic.,eng,spa
Layla was waiting for Sami in her tent.,eng,spa
The Collosseum is the very icon of Rome.,eng,spa
Nada mal para alguien que está jugando por primera vez.,spa,spa
Mary was shocked when I told her that.,eng,spa
Soy epiléptico.,spa,spa
What are you doing home so early?,eng,eng
It's very upsetting.,eng,spa
Tom said he wished that he hadn't told Mary to try to convince John to do that.,eng,spa
¿Tienes algún billete de un dólar?,spa,eng
Aprendemos francés en la escuela.,spa,spa
¿Es la cítara un instrumento difícil de aprender?,spa,eng
Estoy tan avergonzada.,spa,spa
No hay un ascensor en nuestra casa.,spa,spa
She admitted that she was nervous.,eng,spa
Einstein's theory of relativity is Greek to me.,eng,spa
I didn't know that I didn't have enough money to buy what I needed.,eng,spa
These cookies are absolutely delicious.,eng,spa
Tom dice que jamás ha intentado comer comida de perro.,spa,spa
Thanks for your hospitality.,eng,spa
Uno de mis hobbies es la música clásica.,spa,spa
Tom says he needs to ask Mary where she put his camera.,eng,spa
Leyó esta poesía sólo una vez, no puede saberla de memoria.,spa,spa
Tom wondered why everyone was staring at him.,eng,spa
Tu reloj se parece al mío en la forma y el color.,spa,spa
Los ojos pueden volverse selectivos, ignorando parte de lo que hay, y el cerebro a veces insiste en ver cosas que no existen en absoluto.,spa,spa
Tom wanted to get home before dark.,eng,spa
Las conversaciones para el cese al fuego se iniciaron en Julio de 1951.,spa,spa
Pregunte al guardia dónde está la plaza de Santiago.,spa,spa
Sometimes, your worst enemy is sleeping right next to you and you don't realize it.,eng,spa
Tom isn't up, but Mary is.,eng,spa
Sólo me apetece una sopita.,spa,spa
Sea creativo.,spa,spa
You know that Tom is not likely to do that, don't you?,eng,eng
En primer lugar la araña tejió una red.,spa,spa
He'll freeze to death out here.,eng,spa
Virtud es la suma de las cosas que no hemos hecho por flojera, cobardía o estupidez.,spa,spa
Ellos no están de acuerdo con las ideas de Oglethorpe.,spa,spa
Ellos cocinan.,spa,spa
I'm too young to drive a car.,eng,spa
They told me that they liked my idea.,eng,spa
Este libro de texto está escrito en inglés sencillo.,spa,spa
Were Tom and Mary funny?,eng,eng
Sólo estamos de acuerdo bajo esta condición.,spa,spa
Mi padre es empleado de una empresa.,spa,spa
I am looking forward to seeing you again.,eng,spa
Tom will probably be doing that early tomorrow morning.,eng,spa
Con un poco de planificación, creo que podemos llevar a nuestra compañía a la cima.,spa,spa
Loosen it.,eng,spa
No hay duda de que Tom envenenó a Mary.,spa,spa
Tom and Mary said they didn't want to talk about school.,eng,spa
I did that just for fun.,eng,spa
Tom spent a lot of time talking with Mary.,eng,spa
I'm looking forward to meeting you.,eng,spa
Tom is the only guy I know who has a pilot's license.,eng,spa
Tom se quitó la ropa y se metió a la ducha.,spa,spa
Si no estáis con nosotros, estáis en nuestra contra.,spa,spa
They told me that they weren't prepared.,eng,spa
¿Qué fruta te gusta más?,spa,eng
The weather was getting worse and worse.,eng,spa
Lo hizo.,spa,spa
Aquí falta una servilleta.,spa,spa
Tom no tiene tiempo para hablar con nadie ahora.,spa,spa
Lo siento, estaba distraído.,spa,spa
Quiero cumplir las promesas que hice.,spa,spa
She hires other people to write her speeches.,eng,spa
¿Por qué está aquí la policía?,spa,eng
I'm hoping to finish in the top ten.,eng,spa
It's all you really can do.,eng,spa
Does Tom have to pay for everything?,eng,eng
He always tries to trip people up.,eng,spa
What was Tom working on?,eng,eng
She always wears clothes which are out of fashion.,eng,spa
Tom said that he thought he might not be allowed to do that by himself.,eng,spa
Oigo todo.,spa,spa
Tengo ganas de decirle alguna barbaridad.,spa,spa
Tengo que ir a una reunión.,spa,spa
Según un estudio, todos los años mueren 53.000 estadounidenses por causa del tabaquismo pasivo.,spa,spa
Tenía mucho dinero, pero lo gasté todo.,spa,spa
I got stabbed two years ago.,eng,spa
Una de las decoraciones que hacen bonita a una casa son las cortinas.,spa,spa
Seguí derecho y doblá a la izquierda. Hacé algunos metros y la agencia estará a tu derecha.,spa,spa
An authentic production will be recognized as such by any native speaker of sufficient experience, but the experience sufficient to one production may not suffice to another.,eng,spa
That was positive.,eng,spa
It's no use crying over spilt milk.,eng,spa
Sami showed his wife much affection.,eng,spa
Never volunteer for anything.,eng,spa
Las deterioradas casas fueron finalmente destruidas por el pelotón.,spa,spa
El gas picante de las bebidas es anhídrido carbónico.,spa,spa
¡Cristo resucitó!,spa,eng
Las lluvias echaron a perder la cosecha.,spa,spa
Yo no me vi con un médico el año pasado.,spa,spa
You will not speak to me like that.,eng,spa
They say they only eat organic food.,eng,spa
Did you bake a cake?,eng,eng
When I see him dance, I can't stop laughing.,eng,spa
Are you saying you don't want to help us paint the ceiling?,eng,eng
Ellos lo desprecian.,spa,spa
The well has long since dried up.,eng,spa
No entiendo el furor por el fútbol.,spa,spa
You were worried, weren't you?,eng,eng
I didn't have as much trouble finding a job as I thought I would.,eng,spa
I like working with her.,eng,spa
We aren't bluffing.,eng,spa
Han subido los precios y ahora está todo mucho más caro.,spa,spa
Tom y Mary tienen tres nietos.,spa,spa
Tom said he hopes that you won't let Mary drive.,eng,spa
Ya estoy comprometida con mi novio y no necesito ningún camello.,spa,spa
El misionero fue comido por los caníbales.,spa,spa
Tom wiggled his fingers.,eng,spa
Déjame hacer mi trabajo.,spa,spa
The earthquake had a magnitude of six on the Richter scale.,eng,spa
Tom's French is better than Mary's.,eng,spa
Fadil's infirmity didn't slow him down.,eng,spa
Shall I go for a walk?,eng,eng
Debes amar a tu madre.,spa,spa
I can't tell the difference between these two wines.,eng,spa
Tom is in the garden.,eng,spa
Sami was asthmatic.,eng,spa
Could Layla have attacked both Sami and Salima?,eng,eng
I played the trombone when I was younger.,eng,spa
At Tatoeba you teach in the most efficient way possible — through examples.,eng,spa
Ya no recuerdo las palabras exactas.,spa,spa
Ay.,spa,spa
Tom usa gafas de sol casi todo el tiempo.,spa,spa
Tom always listen to music while he's doing his homework.,eng,spa
The loss of their mother affected them greatly.,eng,spa
¿Le haces esa pregunta a todo nuevo empleado?,spa,eng
Sami heard Layla banging on the door.,eng,spa
Parece que le estoy hablando a las paredes.,spa,spa
The flowers in the vase are roses.,eng,spa
¿Él es un mago?,spa,eng
Estás en la lista.,spa,spa
Is the water in the Black Sea actually black?,eng,eng
Me he enterado del matrimonio de Tom con una mujer rica.,spa,spa
Después de la lluvia crecen muchas setas en el bosque.,spa,spa
Tom no suele llegar tarde a la escuela.,spa,spa
Te encontraron.,spa,spa
¿Cuándo paró la lluvia?,spa,eng
Mary told me that she thought Tom would be quicker at doing that than John.,eng,spa
We've got to find him first.,eng,spa
Tom is the one that told us about the problem.,eng,spa
They forced him to sign the letter.,eng,spa
A Dios nadie le vio jamás: el unigénito Hijo, que está en el seno del Padre, él le declaró.,spa,spa
Muchos manifestantes ocuparon la plaza.,spa,spa
Él siempre estaba listo para ayudar a las personas en problemas.,spa,spa
Mi nuevo Alfa Romero convertible es rojo claro.,spa,spa
I always said that Croatia is the country of marvels.,eng,spa
Oí hablar a Tom y a Mary.,spa,spa
You didn't happen to get her phone number, did you?,eng,eng
Tom is an art critic, isn't he?,eng,eng
Él rompió su promesa.,spa,spa
What does this word mean?,eng,eng
La tienda se traspasó a finales del verano pasado.,spa,spa
Deberías ir a la sinagoga en shabat.,spa,spa
Iron is harder than gold.,eng,spa
Cuando te avise estate preparado porque no voy a esperarte.,spa,spa
Corriste de vuelta hacia acá.,spa,spa
I won't miss Tom at all.,eng,spa
Cuando el semáforo está parpadeante, tienes que mirar bien.,spa,spa
Tom me dijo que estarías aquí.,spa,spa
Tom is very secretive.,eng,spa
Tom no bebe.,spa,spa
I said that I would be twenty next birthday.,eng,spa
Tom casi de desmayó del calor.,spa,spa
¡Sé intrépido!,spa,eng
¿Sabes de qué está hablando Tom?,spa,eng
The cake that Tom made didn't taste good.,eng,spa
No pueden verme contigo.,spa,spa
¿Vos sos el que está a cargo acá?,spa,eng
Excite the mind: words.,eng,spa
Apenas llega el cartero, él sale corriendo a recoger su correo.,spa,spa
Tom and I talked for quite a while this afternoon.,eng,spa
He isn't so tall, is he?,eng,eng
Ella se lava las manos en el lavamanos.,spa,spa
Ordena los libros.,spa,spa
He reddened like a schoolboy.,eng,spa
No me gustas.,spa,spa
¿Qué pasará si la luz se apaga ahora?,spa,eng
Tom hasn't done much in a while.,eng,spa
¿De quién es este cuaderno?,spa,eng
El sueldo de un maestro es menor del de un abogado.,spa,spa
I haven't lost my mind.,eng,spa
He told me that he understood.,eng,spa
We're really good.,eng,spa
A Tom no le gusta cuando Mary lo critica en público.,spa,spa
I've been very patient with you.,eng,spa
Telegraph us when you get to Boston.,eng,spa
Tengo que mandar a reparar la tele.,spa,spa
Where did Tom buy this tennis racket?,eng,eng
Tom sabe qué decir para hacer que Mary lo perdone.,spa,spa
Three people were found murdered in Dan's home.,eng,spa
La disfunción erectil puede ocurrir por causas orgánicas o psíquicas.,spa,spa
Ella le hizo una tarta de manzana a su marido.,spa,spa
En cuanto llegue, avisadme.,spa,spa
Pocas personas se atreven a decirle la verdad.,spa,spa
Mary said she felt lonely.,eng,spa
John passed the examination.,eng,spa
Como mi grupo sanguíneo es AB y mi factor RH positivo, soy recibidor universal, pero solo puedo donar mi sangre a personas que también sean AB+.,spa,spa
De acuerdo a la leyenda, ese bosque estaba embrujado, por lo que nadie ponía un pie en él.,spa,spa
Le voy a dar una mano a Tomás.,spa,spa
Tell me what you ate.,eng,spa
I seldom need to speak French anymore.,eng,spa
Yo siempre he jugado fútbol después de clases.,spa,spa
Yo regresaré pronto.,spa,spa
Lo hice bien.,spa,spa
Es raro.,spa,spa
The last time I went to China, I visited Shanghai.,eng,spa
Cada uno tenía un problema con Sami.,spa,spa
This classroom is separated from that one by a wall.,eng,spa
Close your book.,eng,spa
Tom died in the evening of the day he and Mary got married.,eng,spa
El viejo sobornó a una joven chica con dinero y joyas.,spa,spa
Tengo rodilleras.,spa,spa
¡Esta chica acaba con la paciencia de un santo!,spa,eng
Tom tiene fama de no dejar nunca a nadie más decir nada.,spa,spa
La foto del accidente me da nauseas.,spa,spa
Puede besar a la novia.,spa,spa
Cogí un resfriado el mes pasado.,spa,spa
Would you like another apple?,eng,eng
She forgot her glasses.,eng,spa
Estoy seguro de que Tom no estaría en contra.,spa,spa
Tom sometimes has trouble keeping his balance.,eng,spa
I have decided to carry on the work.,eng,spa
Fadil spent every spare moment searching the web for a gift to buy Layla.,eng,spa
Never forget that you owe what you are to your parents.,eng,spa
Tom got a tetanus shot after being bitten by a dog.,eng,spa
Vi una casa de techo rojo.,spa,spa
¿Cuánto tiempo lleva esto estando allí?,spa,eng
En la oficina actual ya no caben más personas.,spa,spa
Mary loves art.,eng,spa
Su conocimiento de inglés está por encima de la media.,spa,spa
Mary and Alice are like brothers.,eng,spa
I'm immune to disease.,eng,spa
Le proporcionará lo que usted necesita.,spa,spa
Why are you turning red?,eng,eng
El monte Everest es más alto que cualquier otra montaña en el mundo.,spa,spa
It is a toss-up whether to drink sake or whiskey; too much of either results equally in drunken revelry.,eng,spa
Me gusta mucho tu vestido afollado.,spa,spa
El sábado está mi padre libre.,spa,spa
Masha dreams of starting a revolution, but is quite afraid.,eng,spa
I'm not your commanding officer.,eng,spa
Apostar le trajo la ruina.,spa,spa
Tus habilidades de negociación no son malas.,spa,spa
I'm assuming Tom doesn't care.,eng,spa
Él cavó un agujero con la pala.,spa,spa
Tom wasn't quite finished yet.,eng,spa
Tom dijo que entiende cómo te sientes.,spa,spa
We should provide against fires.,eng,spa
Sami called the police immediately.,eng,spa
They went to their parents' place.,eng,spa
Descubrieron un nuevo producto químico para darle sabor a los dulces.,spa,spa
Tom está leyendo el diario.,spa,spa
¿Desea ordenar?,spa,eng
Ella es un genio.,spa,spa
También cabezotas son necesarias en el mundo.,spa,spa
I could hardly keep from laughing.,eng,spa
Go straight down the road, and when you pass the traffic light you're there.,eng,spa
Esta velocidad es una locura.,spa,spa
Pensé que íbamos a hacer algo divertido.,spa,spa
It was determined that the picking of one's nose is a completely normal act for adolescent boys.,eng,spa
¿Lo tienen en rojo?,spa,eng
La verdad es que no me gusta como es Tom.,spa,spa
Es el pueblo en el que nací.,spa,spa
I'm the one who suggested opening a bottle of wine.,eng,spa
Mary says she may not have to do that.,eng,spa
Esta tía es ciertamente rechoncha.,spa,spa
Un nuevo estudio ha demostrado que el uso de camas solares puede causar adicción.,spa,spa
I can hear your voice.,eng,spa
Me he mordido en la lengua hasta hacerla sangrar.,spa,spa
Su respuesta fue negativa.,spa,spa
Have you arrived yet?,eng,eng
Él estuvo en Roma y no vio al Papa.,spa,spa
¿Estás de acuerdo en que ahora deberíamos irnos?,spa,eng
Deja el pasado atrás y preocúpate por el presente.,spa,spa
Puedo resistir todo menos la tentación.,spa,spa
A lot of people around here drive trucks.,eng,spa
Tom dislocated his shoulder.,eng,spa
Fui a una nueva tienda de comestibles que han abierto en el barrio y me dieron pan de regalo.,spa,spa
I left Australia three years ago.,eng,spa
I am still a bit sore after my operation.,eng,spa
Tom may never walk again.,eng,spa
¿Puedes hacerlo en treinta minutos?,spa,eng
Por favor, endósame este cheque.,spa,spa
Te veré el próximo mes.,spa,spa
Este es un caso muy raro.,spa,spa
I'll just go check.,eng,spa
I was having a bad day.,eng,spa
Please send help right away.,eng,spa
I'm sorry I couldn't help you.,eng,spa
Es como confiar a Drácula el cuidado de un banco de sangre.,spa,spa
Can you abstain from smoking for a week?,eng,eng
Tom is almost fully recovered.,eng,spa
I was afraid that I might not be able to do it correctly.,eng,spa
You never called. What's up with that?,eng,eng
Tom has done almost nothing we asked him to do.,eng,spa
The gym was empty.,eng,spa
Don't make fun of old people.,eng,spa
An idea not properly analized is not worth to exploit, the same as a life without self judgment is not worth to be lived.,eng,spa
Necesito la plata.,spa,spa
I wonder if Tom and Mary are thirsty.,eng,spa
Por favor lava esa vajilla de allí.,spa,spa
She had her English composition checked by an Englishman.,eng,spa
They wished that they had more money.,eng,spa
Más de un amigo mío no sabe nadar.,spa,spa
Esta flor huele bien.,spa,spa
Tu mejor maestro es tu último error.,spa,spa
Un cheque es sólo un documento.,spa,spa
Acabo de llegar a casa.,spa,spa
Tengo más hambre que Dios talento.,spa,spa
I know Tom is a little worried.,eng,spa
Lo sé con mi corazón.,spa,spa
You have a decision to make.,eng,spa
No es tan difícil como tú crees.,spa,spa
Tom doesn't think he'll do that.,eng,spa
It's time you told Tom the truth.,eng,spa
Su comentario no tiene nada que ver con el tema.,spa,spa
Are Tom and Mary still living on Park Street?,eng,eng
There is a crate under the table.,eng,spa
Sólo me estaba asegurando.,spa,spa
Lleno, por favor.,spa,spa
I don't believe him at all.,eng,spa
He hit the wall with his fist.,eng,spa
Las bromas de mal gusto pueden tener consecuencias serias.,spa,spa
Mary thought she was smarter than anybody else.,eng,spa
I need to buy a new pair of shoes.,eng,spa
This novel has been published in French as well.,eng,spa
Even if it was somebody else who made her happy, as long as she is happy, that's fine.,eng,spa
¿El lago es profundo?,spa,eng
¡Jala!,spa,spa
¿Puedo hacer algo para ayudarte?,spa,eng
Fue una decisión fácil de tomar.,spa,spa
That's very elegant.,eng,spa
Let go the appels, boy / or the ‘Jump-on’ will get you / the ‘Jump-on’ is a strong kobold / who brutally punishes the thiefs.,eng,spa
Tom y Mary son hijos únicos.,spa,spa
I can't afford to buy such a thing.,eng,spa
I assumed that Tom would agree to do that.,eng,spa
Each one of my bothers has a large car.,eng,spa
Adoro a los músicos de rock.,spa,spa
Me encanta este trabajo.,spa,spa
Los camellos pueden recorrer cientos de kilómetros durante varios días sin beber una gota de agua.,spa,spa
I don't remember your password.,eng,spa
He denied he said that.,eng,spa
You've got yourself a deal.,eng,spa
Of course he passed the test.,eng,spa
Tom thinks that what Mary did was wrong.,eng,spa
Ahora bien, hay que aclarar este problema.,spa,spa
Tom leaned back.,eng,spa
Aquí está nuestra estrella.,spa,spa
I don't know if I can cope with it.,eng,spa
Quiero tenerlo todo.,spa,spa
I teach French to young children.,eng,spa
Los tres miraron a Tom.,spa,spa
I said so only by guess.,eng,spa
Un perro feroz atacó a la niña.,spa,spa
Le pica la cabeza.,spa,spa
Haz algo de ejercicio para quitarte las cartucheras.,spa,spa
El profesor dijo que la Tierra es una esfera.,spa,spa
I shouldn't have.,eng,spa
I knew Tom and Mary weren't going to do that.,eng,spa
We're not going to let that happen.,eng,spa
He estado en la iglesia.,spa,spa
No cojas guarrerías del suelo.,spa,spa
Él mintió acerca de eso.,spa,spa
¿Qué hiciste con tus zapatos?,spa,eng
Jiro no ha vuelto todavía de Nueva York.,spa,spa
Muslims believe only in Allah as the unique God, and in Mohammad as the last prophet.,eng,spa
Tom said that he didn't have to go to Australia next week.,eng,spa
Layla sold her company.,eng,spa
La gran inmencionable maldad en el centro de toda cultura es el monoteísmo. Desde el texto de la barbárica Edad de Bronce conocido como el Viejo Testamento; tres religiones antihumanas han evolucionado: Judaísmo, Cristianismo e Islam. Estas son religiones de un dios en el cielo. Ellas son; literalmente, patriarcales. Dios es el Padre omnipotente en consecuencia el desprecio hacia las mujeres durante dos mil años en aquellos países afligidos por el dios en el cielo y sus terrenales delegados machos.,spa,spa
Creo que tenemos más trabajo por hacer.,spa,spa
Tom's a natural when it comes to games involving hand-eye coordination.,eng,spa
Tom didn't know you weren't planning to stay.,eng,spa
Para ciertas tareas, mi ordenador puede ser muy útil.,spa,spa
Colón, Ericson y Magallanes entraron una vez en un bar. Sólo Colón salió de él.,spa,spa
Who lost face?,eng,eng
No me podés negar la verdad.,spa,spa
Tenemos que aceptar la vida, para bien o para mal.,spa,spa
Todavía estoy comiendo.,spa,spa
Tom says he doesn't want a girlfriend.,eng,spa
Mi casa está detrás de ese puente.,spa,spa
Por favor, no hagas tanto ruido.,spa,spa
Tyler nació y creció en la misma parte de Virginia que William Henry Harrison.,spa,spa
You should have asked Tom for permission to do that.,eng,spa
Es basura. Arrójala a la basura.,spa,spa
Mary admitted she didn't do what we wanted her to do.,eng,spa
Había cinco pacientes en la sala de espera.,spa,spa
I couldn't shake off his hand.,eng,spa
Quiero relajarme mucho.,spa,spa
Sami helped Layla set up her tent.,eng,spa
Cualquier comentario será agradecidamente apreciado.,spa,spa
Una de cada 455 mujeres no se da cuenta de que está embarazada hasta la vigésima semana de embarazo.,spa,spa
Creo que va a nevar mañana.,spa,spa
Creo que el amor existe.,spa,spa
She's getting married next month.,eng,spa
Tom es feliz ahora.,spa,spa
You let him get away.,eng,spa
Is anything up?,eng,eng
Casi todos los estudiantes se creyeron el rumor.,spa,spa
You're upsetting her.,eng,spa
Gee, it sure is– "Enough." "I just–" "Enough!" "How a–" "ENOUGH!" "But father–" "Die.",eng,spa
Get out of bed.,eng,spa
Tom is invited, isn't he?,eng,eng
Are you hungry? "I'm not hungry. When I was at school, I ate a sandwich.",eng,spa
Tom terminará de cumplir su sentencia el próximo mes.,spa,spa
Ya no estás solo, Tom.,spa,spa
¡Qué desastre, se te cae todo! ¡Tienes unas manos de mantequilla!,spa,eng
El cauce del río va lleno.,spa,spa
Necesito ponerme a dieta.,spa,spa
Can I tell my father what you want?,eng,eng
The northernmost part of the city is a maze of alleys.,eng,spa
I think Mary blames herself.,eng,spa
El médico me ha dicho que tengo el azúcar alto.,spa,spa
¿Por qué ya no me mira?,spa,eng
Le vimos cruzar la calle.,spa,spa
La enfermera usó un tensiómetro para medirme la tensión.,spa,spa
Su vida es una inacabable carrera contra reloj.,spa,spa
Avísame cuando averigües qué es.,spa,spa
Estamos aquí para protegerles.,spa,spa
Mary's the laziest of her schoolmates.,eng,spa
A sumo wrestler thinks nothing of consuming 20,000 calories a day.,eng,spa
En la tierra como en el cielo.,spa,spa
Por favor, pásame la pimienta.,spa,spa
Levántate de una vez, sino vas a llegar tarde al colegio.,spa,spa
El gato ha empezado a actuar extraño.,spa,spa
Why is it that all their examples have been translated in dozens of languages, while ours have been translated in only a few?,eng,eng
Tom encendió la luz.,spa,spa
A healthy child can no more sit still than a puppy can.,eng,spa
They say they're going to stop smoking.,eng,spa
Tom leaned back and stared at the ceiling.,eng,spa
Ella se ofreció para ayudarlo.,spa,spa
Todo lo que es inventado es verdadero.,spa,spa
Tom is now attending a conference in Boston.,eng,spa
Ésos son cucos.,spa,spa
Because of rain, we couldn't go to the beach.,eng,spa
Estaré feliz cuando llegue al hotel, porque solo dormí dos horas la noche anterior.,spa,spa
That boy is a constant source of worry to his mother.,eng,spa
Tom poured some milk into the glass.,eng,spa
Ella va al cine una vez a la semana.,spa,spa
Dime por qué hablas tan alto.,spa,spa
Utah has some beautiful national parks.,eng,spa
¿De quién es esta maleta?,spa,eng
He drained his glass in one gulp.,eng,spa
Tom and Mary said they'd do that if I did.,eng,spa
Mis axilas estaban sudando.,spa,spa
Hablo húngaro.,spa,spa
Tom buscaba sus llaves.,spa,spa
Where can I reach you?,eng,eng
Tom had a knife, didn't he?,eng,eng
Trabajaré en tanto viva.,spa,spa
¿Qué te ha golpeado?,spa,eng
Voy a dormir.,spa,spa
Tom tried to look calm.,eng,spa
¿Qué piensa del idioma japonés?,spa,eng
Tom and Mary cleaned the garage all by themselves.,eng,spa
Mary knows exactly what she ought to do.,eng,spa
Dile a Tom que quiero casarme con él.,spa,spa
¿Él pertenece a este grupo?,spa,eng
If the people knew by what small men they are ruled, they would soon rebel.,eng,spa
No one else was hurt.,eng,spa
Necesito platos livianos porque hoy mi familia va a almorzar en el parque.,spa,spa
¿Cuál es tu gato?,spa,eng
Ella salió con sus amigas.,spa,spa
Ella lo estranguló.,spa,spa
Mary said she I thought I should do that myself.,eng,spa
Los terremotos pueden ocurrir en cualquier momento.,spa,spa
Genius must be born, and never can be taught.,eng,spa
Yumi estudia inglés arduamente.,spa,spa
Snap to it.,eng,spa
Whose side is Tom on?,eng,eng
Tom and Mary said John wanted them to do that for them.,eng,spa
Tom has been giving Mary a hard time.,eng,spa
Tom is now on the phone.,eng,spa
Tom often visits his aunt.,eng,spa
Tom is an interesting person, isn't he?,eng,eng
Es realmente difícil.,spa,spa
Esta caja no es bastante grande para todas esas cosas.,spa,spa
No queda nada de queso.,spa,spa
You can't find this article everywhere.,eng,spa
It took me a lot longer to do that than I thought it would.,eng,spa
Usamos los artículos más en español que en otros idiomas.,spa,spa
Nosotros creemos que estamos haciendo lo correcto.,spa,spa
There are many old temples in Kyoto.,eng,spa
Sabes que soy más inteligente que vos.,spa,spa
You should stay away from Tom.,eng,spa
I thought Tom didn't know Mary.,eng,spa
Le daré estos boletos a quienquiera que los quiera.,spa,spa
The man swimming in the river is my friend.,eng,spa
Tom is reluctant to do that.,eng,spa
Tom didn't think Mary was ready.,eng,spa
Me acuerdo de haberte conocido antes.,spa,spa
I decided that I was going to work as hard as I can.,eng,spa
Apple tried hard to design beautiful hardware.,eng,spa
Ella cambió su comportamiento durante estos dos años.,spa,spa
We'll know soon enough.,eng,spa
Tom got exactly what he said he wanted.,eng,spa
La boda está fijada para dentro de una hora.,spa,spa
Did Tom and Mary have an argument?,eng,eng
El diccionario contiene alrededor de medio millón de palabras.,spa,spa
I'm a little curious about that.,eng,spa
Neither Tom nor Mary has been waiting here very long.,eng,spa
Marry me and I'll make you happy.,eng,spa
I especially want to thank our record-breaking sales team.,eng,spa
Han dormido en la misma habitación.,spa,spa
Justo ahora te estaba llamando.,spa,spa
Prefiero olvidar el pasado.,spa,spa
Ella abre la puerta.,spa,spa
¿Qué puedes atisbar allí al frente?,spa,eng
Ella me mostró el camino.,spa,spa
La alubiada asturiana es la mejor.,spa,spa
Mary is never going to quit, is she?,eng,eng
They're always having trouble with their word processor.,eng,spa
¿Cómo van los negocios?,spa,eng
When she was in kindergarten, all the boys used to call her "princess".,eng,spa
Sami's test was super easy.,eng,spa
Tom is very impressionable.,eng,spa
La vida es demasiado corta para aprender alemán.,spa,spa
He took up his pen and began to write.,eng,spa
They had the absolute majority on this one.,eng,spa
¿Cómo supiste que estaba allí?,spa,eng
I have to take out the garbage.,eng,spa
It's out of the question for me to leave my job.,eng,spa
A menudo canto con acompañamiento de una guitarra.,spa,spa
Tom compró algo de ropa para Mary.,spa,spa
What color shirts were Tom and Mary wearing yesterday?,eng,eng
Tom didn't think Mary was surprised.,eng,spa
¡Ni en sueños!,spa,eng
That is one of the ugliest dogs I have ever seen.,eng,spa
¿Sabes cómo cocinar carne?,spa,eng
I've written down Tom's phone number.,eng,spa
Tom se halló encadenado a un enorme tubo en una fábrica abandonada.,spa,spa
Déjame contarte a cerca de los orígenes de esta escuela,spa,spa
Tendrá que venir a recogerla.,spa,spa
The bun was half eaten.,eng,spa
You told her that you had finished the work three days ago.,eng,spa
You went to bed.,eng,spa
Estamos luchando con algo de otro mundo.,spa,spa
Él ha sido elegido alcalde.,spa,spa
¡Qué linda bebé! ¿Puedo tomarla en brazo?,spa,eng
Pudiste haber escrito.,spa,spa
Tom can't speak French well.,eng,spa
El chico saltó al agua.,spa,spa
Iban a ochenta kilómetros y nos adelantaron.,spa,spa
He's updating his website.,eng,spa
No tenemos idea de dónde está él.,spa,spa
Tom and Mary said they were very hungry.,eng,spa
Tom and Mary didn't want to do that, but they said they had to.,eng,spa
I ventured off the beaten path.,eng,spa
El comité se reunirá el próximo lunes.,spa,spa
Hey, didn't you wear that shirt yesterday?,eng,eng
Do you live by yourself?,eng,eng
Compramos mobiliario nuevo.,spa,spa
Were you to know the fact you would be surprised.,eng,spa
As for me, I have nothing against the plan.,eng,spa
Tom is trying to figure out what he needs to do.,eng,spa
This is the dog that Ken owns.,eng,spa
Tom le juró a María amor eterno.,spa,spa
I love cinema.,eng,spa
She liked partying with friends and drinking.,eng,spa
¿Crees que él aún piense en mí?,spa,eng
Hay muchas manzanas en la caja. Unas son rojas y otras son amarillas.,spa,spa
I don't want to hear about all your old girlfriends.,eng,spa
Tom and Mary have enough money to buy whatever they want.,eng,spa
Este es un hombre, esa es una mujer.,spa,spa
A veces estudio.,spa,spa
